,RMT_00,RMT_01,RMT_02,RMT_03,RMT_04,RMT_05,RMT_06,RMT_07,RMT_08,RMT_09,RMT_10,RMT_11,RMT_12,RMT_13,RMT_14,RMT_15,RMT_16,RMT_17,RMT_18,RMT_19,RMT_20,RMT_21,RMT_22,RMT_23,RMT_24,RMT_25,RMT_26,RMT_27,RMT_28,RMT_29,RMT_30,RMT_31,RMT_32,RMT_33,RMT_34,RMT_35,RMT_36,RMT_37,RMT_38,RMT_39,RMT_40,RMT_41,RMT_42,RMT_43,RMT_44,RMT_45,RMT_46,RMT_47,RMT_48,RMT_49
2024-07-16,107.28989031871008,101.9356318712477,103.7013712857956,101.45239398532115,94.02742610167176,98.47020195294537,100.13340982743944,102.396615984338,94.18310833073826,96.26591176938825,94.96006019978176,97.01979128020504,99.29372160076466,95.79467426489914,102.14880638277731,98.33500487576539,100.04017282494195,102.51935115593389,105.4087621014501,98.53231159863124,95.10306067749468,99.74111127499661,100.16892935394795,97.29554140162692,105.14670581616798,103.2752504402838,110.55786327045047,102.73430011188958,97.90907454534198,99.69999159713036,103.49653521289967,100.43019892504235,98.91004909970185,94.71261828731407,94.66979705066144,100.25222365095436,96.22143807524955,100.37558983220029,95.31152393307552,104.07636618926767,95.71941881754887,101.46238179954193,99.83886295327108,94.86186580817233,97.50078408008218,93.5269097295461,97.97998985666474,97.95620115942828,101.19323243678961,95.48006659063998
2024-07-17,107.30217710046779,101.63103051388222,102.6540564192181,103.55234360607271,95.72104600840308,99.59524983180889,99.21556340675302,103.27588042225383,94.78745909802286,96.69287640935971,96.15418885500287,97.6381895184654,100.03123476191547,96.40674364956682,102.49751458461411,96.59663970652403,100.12386248152114,101.95072954822544,104.06829381944556,100.20345780759334,96.76168562039116,101.10606838112881,100.42490039846798,98.61855378234567,105.15938010232884,103.48490234821371,109.3555302514823,103.14295697947662,97.96821570368958,98.40966999314911,103.44356153769338,100.35015827772841,100.70409395123039,95.56334914938279,94.68063304472261,100.50194897484246,96.26398926702244,100.17212022706552,94.28540956496995,103.91927555803677,95.00791546010409,100.20167967466219,100.35056785919649,95.23375382359251,95.77420067649362,93.41223693671743,98.96045110629328,98.99929107133177,102.23665264180919,95.5172281764155
2024-07-18,106.39924552979842,100.53560251873674,103.00841755481352,103.94584273057714,96.9612585071881,100.69682475554957,99.08445869829018,101.99887659873805,94.48546815567374,96.90315180927252,95.96007355289807,97.07557140823234,100.28451868816862,95.922116585193,101.85577982755017,96.89796167305872,99.7221798914364,102.19989974761705,104.35300132376236,99.06819061366454,96.29714726836515,102.57024871789872,99.26463784901438,96.55307640012364,103.21958926640129,103.515031133026,109.38934523188068,103.02172097278934,99.16498664701847,95.81418349357563,103.85394151931402,101.92936103705091,99.57475276646663,95.20108171955776,93.97046695750441,99.60712116096983,95.95042823891991,101.61231734679667,96.03381037105085,103.57075568431004,96.8352238559742,100.23733424411363,102.12592843274577,95.14494345314114,95.89980254937737,93.75425943880971,102.15679341283843,99.84565513176251,101.516120100167,96.44728693058752
2024-07-19,106.01495410523579,100.04443295518455,103.94861830770222,103.978159929489,97.23174580109766,100.71090841469548,99.41852215258794,102.43325937565233,92.67292671483331,97.55123932172215,95.02233889947955,95.68549987295742,100.22595835797881,96.0027067765908,101.15184744401482,97.706569846125,98.39267565381957,101.78484872921048,103.74444897739659,99.02204819696382,96.56606039629851,101.54164274375405,99.98620436206693,96.61392629137929,101.28508768329374,101.50732020171596,109.3758700680476,102.79432796385824,99.06248311897065,95.7873760821908,104.08845869197924,102.89988555206003,98.4744966276999,94.09186463627589,92.94866142323373,99.89531886081309,97.15242718253275,101.17496725776762,93.66113503786974,101.82086871533076,96.03190151126118,99.67983777952401,101.70970823201115,95.18165852287261,95.6013039546205,94.74323982633138,101.46852483892381,98.98836969121447,102.00342182010907,94.9775159115238
2024-07-22,106.42889160399515,100.14708433345258,103.79546680956993,105.64280478480208,96.6286408671605,102.80737600092307,99.19465396675298,101.1334866277249,92.7377458948968,96.50697827510987,94.31068122569312,96.0661583411346,100.78434554407181,95.40726319324548,102.15557325513811,98.84410178164687,99.81608916890062,102.32514029085411,105.16861727978642,97.17704782735859,96.25955802024647,100.66507679118509,100.1054848677016,96.06340124761869,101.11693430608074,103.43595872300722,109.19039500250838,103.22056425380796,98.83265836275808,95.85992731606669,104.09472155031578,103.36224616536683,99.62873953569589,95.65476659680873,93.23689512932258,100.4859880274908,96.04074363406279,101.08609704624389,94.54597432926995,102.70643433197316,96.23532952227212,100.56732133005244,102.21009247514914,96.33101402054805,95.87833569684459,94.40683836000915,101.8098708777129,96.12951738350266,102.39472702073316,91.5747941447705
2024-07-23,104.610344612027,100.60054093125845,104.29230594652175,104.42189228483404,95.94299050500081,104.22609307043345,98.71568207192408,103.42745997084731,92.73596548342728,96.90156614284304,95.84796093596175,96.19211355777071,99.77918571816954,95.30263264932508,102.11920137997336,97.50429837647384,99.56105397046436,101.56850251559153,106.14525842686197,97.21068844637809,95.98772462981549,100.55824539704126,100.32909161124752,96.65776512318185,100.11109208956807,102.36417404743163,110.40328554193997,102.79582408963756,97.44222901196584,96.28631133005061,104.57818430482587,101.79211229037355,99.8576318087855,96.36098109990425,93.58661567736497,101.12305180780253,94.70149846056681,101.42128711934862,94.26029201275541,102.21177282400443,97.0767688662231,102.06604587584597,104.06067324756765,97.60594485447413,95.77318209508098,94.74041827013889,102.59357321748044,96.24607576860691,102.52871023592591,92.33225992030178
2024-07-24,104.54834721038995,99.86954310405294,103.86093700021564,105.08593599397338,95.94586240107445,104.58128449329749,99.37937652230238,103.04049666939392,93.43993805416044,97.26936681173055,94.67169505929891,97.58955044496014,99.2807955629829,93.73826481497444,101.05756801788229,96.51380077556502,99.6130118293022,101.29073716247837,105.78832872847308,97.81497544868365,96.31451828658199,100.87656033921351,100.74111249237075,97.2551455676095,98.02288353288392,101.99179879166769,108.02231142958037,102.83289887272356,97.43771464513642,97.29829689038894,105.82759532088464,101.99873070968988,99.35923102799703,96.82962302280616,93.09385725076969,101.12164352596822,95.64000419702494,100.85716296504033,95.0227945863555,102.90650718549625,96.15429866365692,103.06491718305801,104.79015106640188,97.7054812979799,95.04585647069165,93.92988993478828,102.04344620677357,96.769720997158,101.55358676060753,92.73710985511462
2024-07-25,103.25813951988107,99.66594854807322,103.97488064242265,107.68709516252979,94.6334438376377,106.13212251242192,99.52840060184467,103.46504246430415,93.55058773399752,97.7029131055867,94.526310511758,99.01891815847888,98.82864014410278,94.80563300980094,100.40847977857811,96.45566694367793,98.5509005335747,101.75268423041204,107.32820308966305,97.7393387789747,96.12507532854228,99.75841617440426,100.51038514383647,95.71834273572283,97.1321261570668,102.22336443954252,109.45657826389119,105.76265061960375,96.86783259938619,98.70488976549744,106.08586735379441,101.84457663637114,99.78998458494326,96.88959508492255,93.19668563861126,100.70957220514414,94.31215607572638,99.3122608047257,95.64555800041917,102.62215836555188,95.58283846030177,103.07368387302182,105.62648150119878,97.8818657757848,94.4243443967613,95.08883707844969,103.66769269376923,97.24948747333701,102.54720638546763,93.89604954858233
2024-07-26,104.43167763222792,100.27987946094265,104.59887623837179,108.2481590900694,93.60067226487732,106.87842658074122,98.18808725073754,102.64616749721391,94.77806360793451,98.52729112633466,95.94280155465579,98.7502742064701,97.69642378492193,94.57795881953027,100.51098013536534,96.5318861351515,99.674509890406,101.3857450960217,107.70670119351729,96.77782188009357,96.558919255216,99.76151726303463,99.7595632686728,95.49287674056899,96.95339697703355,101.94757547388093,111.41270143868194,105.65858275186653,96.63186360024065,96.65616372929746,105.14146846354953,101.57700273322368,99.10791397854484,98.23761739468948,93.04309579722914,102.01555425504476,94.37036900468829,99.34923949348045,95.56066583870998,102.62605423485086,97.23991156140596,100.71029235647863,103.53333666037314,97.35164134783354,94.43806325054088,95.74731884316685,104.15929320906383,96.87652729342793,103.59754986483172,94.86836209505303
2024-07-29,104.62406931490342,101.24989277657879,104.88444924377379,107.64206719385541,94.25611776215207,106.99671355414198,98.1894028294512,104.16928777755238,92.48340885106367,97.14033984053584,94.81062608612693,98.39220407859695,97.44799709991705,93.16305140941876,99.52564964160545,95.70446592489559,102.15427974930058,103.22901017021773,107.26413124341032,96.42659278308463,95.45561206318024,97.87598383907799,99.643032219284,94.54473755622352,96.87116639571045,100.32918771035855,110.56699125007955,105.81573679216191,96.98638751335199,97.06051955809359,103.76221345152086,102.44888751056882,98.31800554354547,98.8612933412234,93.03319776967062,100.62104386758202,94.07244332938815,99.71288951072898,96.14821854533564,102.48146586875417,98.74087839840293,101.73008804876335,103.2679547924079,98.08464300967309,96.28207256676767,97.64295136141472,102.88803868980077,95.98307962693896,105.14736763540054,93.86968193784652
2024-07-30,103.24948273521366,100.75881649993453,105.32612909195733,107.5319016746783,93.64491204668569,106.27775475605846,97.49244859851824,103.25712601661931,94.61779757748961,97.42977344116329,95.6551066175266,97.91216481686153,97.26695442516711,92.50064885737983,96.92120346203257,94.39469461723365,100.3212994950329,100.93251064627995,105.98957277549286,97.71270378622987,95.41320467012858,99.14732188694715,100.05339039349863,95.2875082624851,96.00237629630607,100.85624299655484,111.37565148614634,105.20730913795214,97.53058659242413,97.61162300615102,103.19354947283085,101.30505704209585,97.16065993632868,98.94685083943216,93.33792347764684,99.8267477624122,94.09745613426351,100.28341445563956,96.74443889535974,104.08425991845543,100.00986560657945,100.71655606497131,105.02127777593775,97.56521683655738,97.2933719617223,97.70935808090822,102.46485894321768,94.26358496014646,104.9671267280371,92.41724779390398
2024-07-31,104.25306016601901,102.2987682434124,104.49010918627488,107.85710732244587,92.96807761158846,105.61190985435071,98.25045401646538,103.21734018190006,96.27821507543364,96.96106646664141,96.61581521156883,98.00759086965182,98.04407142132455,92.08794852117336,96.87318234059343,94.28573273981965,99.486052568824,101.60298325012127,106.68101452872953,98.2944067819762,96.89100037030917,100.59477237897254,99.67894793393374,95.64364439526358,95.40556760163076,100.87980104184884,110.70967571916037,106.92562287908689,97.88594936407586,97.39903307378532,104.43266730291721,99.1298074211344,95.22332006119231,99.73744990022989,93.39438053911294,100.0770734937763,92.85759207472495,100.26011760356049,98.70227000813266,104.9456669734947,100.17973299156893,100.27532541644642,104.60770877720729,95.50981968577929,97.54436220209229,98.53897639821511,100.86305512561435,93.64216703293839,103.75917366145289,91.52938916005434
2024-08-01,104.30883131093587,100.18851994741237,105.13393643379094,108.67326605610528,92.73492521102055,103.02421549847787,97.27632943156618,104.49778586569136,93.64042029664492,96.6246888939096,95.48244786254648,98.79931154290324,97.38439151701243,92.46069384483077,97.42251350495408,96.03302474659885,99.2843583703421,101.98577483000786,105.10844792147695,99.47150902422956,96.15693061029806,100.03226162921864,99.65677403278302,94.16046522729373,95.624076792704,101.86051548436804,111.03445727048766,105.24011025634503,97.76483245338794,98.12445012401142,102.48973467434845,98.07009883602097,96.061662835082,100.0072003263984,93.77993248315862,101.95541115187523,93.29369980201679,100.92189137478162,101.4144311958546,104.72152804898813,99.38359651087903,100.70521852490397,105.06793667528275,95.00807730183858,96.54249762257902,100.84156417012053,101.19325876589038,92.95894375811504,104.71390101844065,91.42954376764675
2024-08-02,104.04538687112614,100.75343952227753,103.7844653085894,109.05715400448284,94.52597882662698,103.50561258882034,96.91105164657962,103.96921341774468,93.2569634972737,96.37960958305398,95.12238952712337,99.70878136283001,95.71105943914745,93.26115008252471,97.05331469133019,96.39570222984946,98.17171709747437,103.34983108988911,106.42590380568882,100.4306226225583,94.71136493924,100.86509802823751,100.06105738127151,92.6610017801597,95.60084546620496,102.23250980587686,111.65361232140792,105.42682575269366,98.04996936271678,99.58112973788712,103.75402807160714,95.29829957886172,95.75720956251715,99.84267292863797,92.1511264363966,102.0514811098421,94.46601659381344,99.83124258980683,101.75616476956873,103.76684200152077,98.71806457477933,102.20407576059627,104.49942601254882,95.4482329442468,94.75277395581023,102.73715046133411,101.80494373122968,92.78944854332096,105.31831589715215,90.14959597219631
2024-08-05,105.28305906055786,100.42754193179316,103.5728888085321,108.52228431914736,93.97870282514519,104.22713887485394,97.15937126419014,104.64904381836666,93.24876219755515,96.87550092569414,94.72480381602718,101.9569911902388,94.22208020959842,94.4445600817092,98.3900359252925,95.57774784967349,100.38480957110491,104.38380663998555,107.46448212806996,100.4587694229512,94.50585037629466,100.65409861237144,100.45259045595256,93.96849382712702,95.77434062959995,101.3049516206834,112.57791980275245,106.40245234218524,98.6939685307116,100.3262800638645,103.47330966766162,94.41708821588777,94.92945023520565,98.2230628703856,92.36973614506492,101.96635591350139,94.05129077619753,96.92378985322885,100.49482515780677,104.9364453999369,98.06413415381445,102.57328041258667,103.05622616515376,96.8313777367028,94.61640198289969,103.03556224803754,104.20045167796562,94.20726797139743,104.99594054617202,89.61639346841021
2024-08-06,104.94087260149118,100.94092796997995,103.46396245142321,108.09420288503718,95.36770540885232,104.10816912288622,99.419525095501,104.74404814182992,94.92849921256425,97.22227508309909,95.64137234391922,101.22086979367897,93.42107470474794,94.87972682594823,99.36749721826178,95.61623185328571,99.10173644852541,102.9735306211281,105.94170925262067,98.69864004722812,94.60937710924401,101.79289540112629,100.43911485440576,91.86824274386379,95.59181520505275,101.14016234994124,114.96245420308371,104.86326315735673,98.30914549870312,102.05237909820755,103.93996628969735,94.95045286343561,95.0382869543903,98.54767874986955,93.09081196007428,101.14428398139339,94.8807524539483,95.6021173587941,100.82536036685974,105.12417754042025,97.46163017522721,102.55001402063684,102.41665264402917,95.79917551850689,94.28241529860256,101.9043172481159,104.5373515531463,93.13001041349035,105.74615502619574,88.56382472177096
2024-08-07,104.34827727783696,100.31241240177762,104.84413623262651,108.45181742629208,95.16599336144318,104.62867365184596,97.34648267306478,104.69887801637977,96.8437747094188,97.35103055050466,95.70634749175872,101.77721345296098,94.26151665152763,93.00333838884302,97.7097945805395,95.81751602910667,98.39580762842373,104.33347123003844,105.6083337499182,96.8076345351415,93.41729092274647,99.0320516434547,100.2042362997398,91.69534046789325,95.18692351093814,102.23724984353449,116.34859199685911,104.6847404308036,96.23278718755562,102.68427792790646,104.51881337949911,95.24467647725015,95.97566103856481,97.40642741145369,94.9796865801728,100.1785179719535,95.59429046223114,94.00251065156236,99.8917668217868,106.73039491980634,97.20768437073156,103.4149822165957,102.65962217242517,95.69867921917634,95.57709500427374,101.66343683345175,102.69229169528278,92.38494915349382,106.33062839079024,88.91479631828783
2024-08-08,102.72582458082043,99.58843216030043,104.23600603529388,108.05618241254228,93.86555847301915,103.97327860887889,96.63978366122109,105.50978888385498,97.63053696721721,97.20918600412715,95.33187504255113,101.91972419903652,93.4949346889865,91.94283896379063,96.79541171557426,95.21118040934337,97.25763221222044,104.50269067457616,106.3817929083428,95.28333031164678,93.4407684336827,98.81448405530776,100.54702746762585,91.68347698793895,93.81329479144658,100.95472997098172,116.38283094968243,105.76727597796203,94.12542948673021,103.0398991543131,105.76961735165628,95.09903893651233,96.50517689008923,96.72399473517551,94.86638057620567,98.5678002681877,93.37929707988243,94.8929248394589,98.91266793867005,106.24531393016213,95.86925567127489,101.96709368052166,102.48131607282889,95.0030242362644,95.93903228219398,102.12454550319607,103.02230869606774,92.6056435574679,108.02158383829354,87.97059656984
