,FAT_0,FAT_1,FAT_2,FAT_3
2023-07-27,96.24668996042509,94.11060177750382,110.37853938731723,100.45822946543692
2023-07-28,94.00754470030961,95.97200510045525,109.09587650429967,99.5509904086039
2023-07-31,94.85142199111542,97.23556219928501,109.90370690880621,99.68916418949004
2023-08-01,96.06456846061346,97.44404882368552,110.38667055734506,99.83563774931812
2023-08-02,96.0077542030607,97.45740346156185,109.90628927306435,98.09386799761484
2023-08-03,97.26490579035982,98.34906804000575,109.98764724305627,98.48088381264874
2023-08-04,98.75788685307462,97.96967601797333,109.23036100455312,97.75953264798044
2023-08-07,99.04439931895243,97.5844599042657,110.01334026093548,95.42203122130908
2023-08-08,98.94273235155762,97.8905108980876,109.25633553208473,95.16675961528416
2023-08-09,98.70324224494095,100.2594469154465,109.47018849832142,94.53590486822694
2023-08-10,98.24110617205173,100.62528067472056,110.42256482328938,94.46564150991004
2023-08-11,100.29397368816085,99.84054035250685,109.29707814647833,87.94141294814614
2023-08-14,99.99103835389188,100.05395128237151,106.56251394376717,89.676355137079
2023-08-15,96.82151182050512,99.52614514739113,108.54063963961617,90.88856168542043
2023-08-16,96.95996012641649,99.09776046556014,106.78125334754192,90.11600620365577
2023-08-17,96.39752676830533,100.65373864818925,103.82110337283352,90.29563315900386
2023-08-18,98.98245254697372,100.35565540247822,104.23429921278627,90.59326487139585
2023-08-21,98.8999569603499,100.56078866422273,105.72097130935445,90.93284412709755
2023-08-22,96.87135011893658,100.23886392885932,106.05752072201489,89.69048125723617
2023-08-23,94.96489266273903,101.44795318709208,105.92150250332695,87.8245161391057
2023-08-24,93.95110489340011,102.77038048044001,106.81708510948414,86.40261599045871
2023-08-25,94.79810875577182,103.49687071111306,108.76210118974774,87.2382489571609
2023-08-28,95.85450244917803,103.04863575265225,109.14563750235087,87.99547653871763
2023-08-29,98.11763275151736,100.83250913650576,108.69620107487832,88.34567376601345
2023-08-30,100.90674252031073,100.828218316853,109.0533341913565,87.73437890055834
2023-08-31,100.35104864476764,99.92832145568838,109.2565180649314,87.22647857378298
2023-09-01,101.38701796171378,99.99747233988862,111.27199694897018,87.34183878870624
2023-09-04,103.75319254073561,99.13404333543562,111.68640846504225,86.96655121685592
2023-09-05,100.5524258377219,100.21107799683848,111.49712449926739,87.11584036045214
2023-09-06,98.95033521049686,99.43147281023667,111.76882811807911,87.52134913503107
2023-09-07,100.13615171810505,100.55733478497997,108.99278048944407,88.11704920838767
2023-09-08,98.4802107614857,100.62839882432175,109.78039619831974,88.1220217331823
2023-09-11,98.21482930784707,100.48493147485135,108.35568988952411,89.84722481551178
2023-09-12,98.29339057449097,100.4878220054326,104.83781241567105,90.5355170167975
2023-09-13,99.22210997354236,101.6426669056963,105.76378390498222,98.76706712427873
2023-09-14,97.44344538904195,98.56230591441351,107.70780621329695,97.96991724912543
2023-09-15,97.20965546344942,95.72408769407507,108.15342038119904,99.53992185924288
2023-09-18,97.18339174071396,96.09361152061172,109.7039340528375,100.07600673891342
2023-09-19,94.8477287706493,93.62432226813277,110.3366111294717,98.88010552774999
2023-09-20,97.42804697651866,92.97853406415095,103.14328814702473,93.92170112022337
2023-09-21,97.39108490542114,94.4122893145937,104.40931567594596,94.80523164023428
2023-09-22,95.93551255185939,93.44374347442877,104.92239407129821,94.08186105601007
2023-09-25,97.22788416849633,91.09707036843075,105.73821765839656,94.59297825854952
2023-09-26,98.23793199449759,90.68872997938466,107.07619783621594,94.3863684695995
2023-09-27,98.91829742419934,92.72416462914418,106.20985075349748,96.15971225689522
2023-09-28,104.39030373743803,93.6767829595962,104.35753623672103,97.1416143457147
2023-09-29,102.61339395810327,95.98366766851585,101.9448914142282,95.03058643079534
2023-10-02,101.0538887588271,106.9099444077888,100.76041987198543,95.44280714526191
2023-10-03,100.81955935191984,109.25753721369409,100.69647090803635,96.5370942117668
2023-10-04,100.69349061592787,108.12677058877252,100.9997632375579,96.91451531450403
2023-10-05,99.79499672169341,106.94142189158666,101.59575389207261,96.7607679494508
2023-10-06,98.31892988715632,107.7080574115246,100.99086304916858,99.64092107057209
2023-10-09,97.89295177577212,108.95332397789248,99.49876236122839,97.54081947690032
2023-10-10,98.56436287900804,110.35944119245688,99.05659882803947,97.62026142076027
2023-10-11,99.21982150270566,113.08023593588237,97.7136695161831,97.43019959745777
2023-10-12,100.99379144982277,112.15160483861892,97.97432504234759,98.21372297588965
2023-10-13,99.63904263510032,111.51817100210732,99.21945391689034,97.9799262041825
2023-10-16,99.99483745703147,112.59164204106058,98.68768931811654,96.07181924720747
2023-10-17,99.60060618780908,113.63657601329406,98.52016918723668,98.26372097197492
2023-10-18,99.24717729328555,113.27249730013386,101.43904560227477,98.5950805161362
2023-10-19,98.31026369621135,113.38237763874113,96.80034294000868,100.07177017376623
2023-10-20,98.04768851059454,110.8634440380795,97.26853727074646,100.40217395137215
2023-10-23,100.25436262341194,111.20178139186245,95.98307552559658,99.11825647562877
2023-10-24,101.8871504391118,110.61612949440085,95.7605676681186,99.08814505610098
2023-10-25,101.96175672979189,103.99484275524702,95.1813828409854,94.62376237599459
2023-10-26,101.62414228686265,104.9837980908423,93.06571283143161,94.89840421404857
2023-10-27,105.8212186061711,101.52606086332436,92.8282388870939,94.81516620020646
2023-10-30,102.36837832350136,102.68155116023156,92.00824409547543,93.75057311474417
2023-10-31,103.5282213906561,102.95131189050846,90.53273539452893,93.90485933848403
2023-11-01,103.56556055546682,102.9158523502345,90.5573318065975,94.19085572382704
2023-11-02,104.5821128089148,94.44164980818303,89.15369129446975,92.3390215788169
2023-11-03,105.0232898196785,94.61923189995437,89.10988593360521,90.40185365386068
2023-11-06,105.67686302749965,94.19155663122878,89.06150398443799,90.96416164787293
2023-11-07,106.4676619424928,95.55471249167368,87.43836202744001,93.26598380064154
2023-11-08,106.67346431708079,99.00876519971203,87.44868586417053,95.97226100369595
2023-11-09,104.64329680775369,100.6562201809817,87.06925776233547,95.43902982519815
2023-11-10,105.97763925298655,100.73907518561236,86.91122689789732,95.44128725718338
2023-11-13,105.70158995025483,101.39375816385561,87.90367755945053,94.70974909331122
2023-11-14,105.20841379769847,102.46746850321675,87.78331584338227,90.98933858744806
2023-11-15,105.65185280380358,102.16170997047749,88.17800447983407,91.661457353434
2023-11-16,108.8858997505427,103.64100271180172,86.1062825534187,90.50606962586659
2023-11-17,108.27948109750001,106.47156353207068,87.60282916486763,89.12184936047099
2023-11-20,108.33484109588865,105.8699193971196,89.6516810648928,88.20619027707856
2023-11-21,110.09872418572715,107.18354518572184,90.10621196284747,87.04777249730601
2023-11-22,109.53737557501964,108.39715294571289,90.24988083187623,85.89249024263339
2023-11-23,109.17220988755139,107.8216926658752,89.80666058947592,85.05070851240374
2023-11-24,109.98410342538595,106.8431094925001,89.89487397955249,87.83914492393309
2023-11-27,113.43252824815006,107.27818355844565,89.4565647327844,87.0619389177646
2023-11-28,114.18093299615202,107.40852952524862,92.75210414812283,87.37672960467621
2023-11-29,113.6352330866365,108.1698959739201,93.37583974551235,86.58602515311775
2023-11-30,117.1081882075786,109.21427851806997,93.78974522782242,86.86371108944833
2023-12-01,115.3470908210473,111.87289891862109,91.3414367072432,86.5177787253024
2023-12-04,115.74342972808446,112.81553378495393,92.43185991691276,87.747020911266
2023-12-05,117.15017473923466,112.57246936668948,92.64317703995057,86.51995281394437
2023-12-06,114.99691543798134,117.44834033378983,94.75756864043967,84.47791133584411
2023-12-07,115.65318103277045,119.6892213015218,91.81561766675362,83.03138752458011
2023-12-08,113.60936239693129,120.69189062411037,90.44221757697359,82.59546781720714
2023-12-11,114.23456025192237,122.02693490497151,87.61965622846103,81.18619818600776
2023-12-12,111.97017661133984,123.1032327992378,86.94373197329827,80.33396331345357
2023-12-13,109.7114908800837,121.13008495743603,84.08279937454985,79.15620534611134
2023-12-14,112.57200517986044,117.45411110625832,83.26120624609891,78.77600209811753
2023-12-15,111.52025016902112,116.50801217500253,83.14555039211747,78.50009986765667
2023-12-18,116.32425773453127,113.86687781873319,83.64771748594748,78.53554874772223
2023-12-19,115.91372780428708,111.58071793049913,84.19911234308954,78.61408585925498
2023-12-20,115.73986002159774,110.70444382917968,84.48885647175337,79.60157548554211
2023-12-21,117.89594648017419,110.93905423231911,85.03357913287097,78.81873554671981
2023-12-22,113.7376520706628,107.48264821400994,86.84670643475569,78.42594940940401
2023-12-25,113.24816553531542,107.78516101225493,89.94178151540832,77.62065667691837
2023-12-26,113.50287539469437,106.61977455817211,90.29353190737405,75.27626292920752
2023-12-27,112.26635714223958,107.22432621482771,91.46035942915425,75.05377519838865
2023-12-28,109.07122199948083,105.75328921907672,91.67956229347666,75.40289627185386
2023-12-29,109.23120531175945,105.59272255060964,92.20478935357173,75.50099589595445
2024-01-01,110.06555372987337,104.08606309155877,89.42671844692029,75.15840591173631
2024-01-02,107.94423118069707,104.53286244978868,89.62221136207708,75.21788114167674
2024-01-03,108.84463069571586,103.45513659968259,89.73800891395321,75.50816766933097
2024-01-04,112.817559848939,102.2096979287121,90.62894411756565,75.40041343338557
2024-01-05,113.61613915178528,101.2985337908389,90.78462089235404,74.0455350662657
2024-01-08,114.41213981719709,102.5484326726601,90.05800995163402,74.43395067947776
2024-01-09,110.93554659759701,100.69495974736735,88.79521904135616,74.82624068646409
2024-01-10,110.65308891587217,96.9046465321315,88.81644878905308,76.46524767254104
2024-01-11,108.5544248938283,97.49296313788619,88.8343507186949,75.88574764320784
2024-01-12,109.15266376516352,96.99636367936874,88.45141753405905,76.62030908205779
2024-01-15,109.17252061662643,95.3008587115463,87.59119163717003,75.61282267071212
2024-01-16,109.5982209892506,96.29704609822247,90.37684835517851,75.57257262174778
2024-01-17,109.30803701957173,95.0329638699449,88.77072453523878,75.5359583961052
2024-01-18,109.21264485629474,97.28977021446397,88.96971516345448,72.2924007049235
2024-01-19,108.97778282663009,98.14097665523543,88.51383518554036,72.73106900932947
2024-01-22,101.26152049315995,96.09243148745891,88.52450037052202,73.11536662934157
2024-01-23,103.45221097898303,96.47617139430847,88.19051206338169,76.61106580600239
2024-01-24,102.9434738955052,92.37711463481494,87.87972900768636,77.7990045753533
2024-01-25,103.18374903011325,92.90469126009083,88.11630337784374,78.08085755717468
2024-01-26,103.25039663258045,91.24680069328566,89.85684091343902,78.3524884765682
2024-01-29,103.30159207200023,92.18821939953555,89.16157192712394,79.65137522532609
2024-01-30,102.72862133323264,92.82195979768778,89.56298316996795,79.79079845828349
2024-01-31,104.01018575864549,92.46197303224591,90.76162165336447,79.0924033671942
2024-02-01,103.66969443318088,90.5675753255784,89.94490374516153,78.87731265938875
2024-02-02,103.11911847674739,89.07168115688185,89.79167713769249,77.35812040036082
2024-02-05,101.2507271192873,88.46372636096113,90.83924925149151,75.36270190755606
2024-02-06,99.31299507607112,87.83801848289413,89.66749333556731,74.4046919015884
2024-02-07,91.5207070128593,90.0047685556806,91.02280458236956,73.36598317680244
2024-02-08,91.6566520908999,88.96197415703125,90.87181911241919,72.6485698190635
2024-02-09,95.38703571418259,89.63891350786348,90.47687191943636,72.27072086407887
2024-02-12,93.41087358951465,86.91922681872572,88.58755088440284,72.00187222848943
2024-02-13,93.43482917096809,87.22308152549185,88.7172345056506,72.81375035677867
2024-02-14,92.44291391780686,87.10287905840588,89.34591363840127,73.03423118536547
2024-02-15,91.7946502934587,87.73952938761761,86.16648629701,73.51945848246983
2024-02-16,92.18339130262981,89.28973360095611,85.71955252898753,73.6770385691375
2024-02-19,91.4783843504003,90.86659537172345,87.93455545687367,75.12845155743713
2024-02-20,91.17029299706559,92.0004481296447,88.11502307265667,73.88342041263755
2024-02-21,91.75933028779531,92.56348399954646,88.05048861440578,78.82653919744742
2024-02-22,89.67015902296066,90.3916674191742,86.25870202680689,80.19003991132226
2024-02-23,90.58612037601972,89.36072622731166,84.54750601260088,80.60703641158572
2024-02-26,90.51041878798151,88.6231450926945,83.76292422323766,80.91186386941655
2024-02-27,90.57221322024647,89.67514266832704,84.16538272203721,80.33668228196838
2024-02-28,88.99054223498909,91.41369991263156,86.12485968318242,80.18161314983388
2024-02-29,87.541307071722,90.16741055877485,86.11865705010617,82.5547369539721
2024-03-01,89.19018002557833,90.05017731454974,85.18370393699375,81.46816878007957
2024-03-04,90.08443678338321,89.85066520397089,85.86867930489794,80.83415589699108
2024-03-05,92.52143130468802,94.52753296686383,85.98806357669677,80.80602063194164
2024-03-06,91.28814472400278,92.85285217434506,84.08871348243247,80.33413323472813
2024-03-07,90.67508712660214,92.37921972512251,84.33183715990508,78.76379278080995
2024-03-08,90.4878753107031,90.68528994178902,84.15916154444332,76.68309040989041
2024-03-11,90.21438586526914,91.24562224821024,83.45560334737338,77.24920898239147
2024-03-12,90.03425993856534,91.6254750512452,84.2575343908111,77.10942245577199
2024-03-13,90.16851672369187,91.76307336834341,84.51233747956891,76.13479625670685
2024-03-14,89.31071410906249,91.72661541822497,84.38744000107084,75.46085262433932
2024-03-15,87.85386427616714,93.2708162343076,85.1103733163841,73.9386782816307
2024-03-18,86.76072319365484,93.9515299799649,82.88063016889161,73.23364106470346
2024-03-19,88.26955620953994,94.92707309591152,82.66826073678435,73.88452628579095
2024-03-20,87.55552994470256,95.36226660061556,82.77055675156072,73.2136261875579
2024-03-21,87.3801739765893,96.45222742459265,82.54308531645728,73.03514710242936
2024-03-22,85.75539656161303,102.73985419554185,80.6134284197773,72.53258799986452
2024-03-25,84.53531930819226,103.49933765998225,80.86265937895175,72.54174411767715
2024-03-26,87.8012649104338,105.58205247795414,80.76918952016614,73.65854473672087
2024-03-27,88.8332715086284,104.11383622048949,80.27117072160837,73.56487690052643
2024-03-28,89.12482805827207,103.42855688371044,81.21393160460435,71.69661010443221
2024-03-29,90.88988200271112,100.13754264970369,79.30199176083332,70.15447040666378
2024-04-01,91.31349414530813,100.81220354472012,79.5650642443586,69.7366421936394
2024-04-02,91.84009631612328,99.69740246734656,78.66728051658671,69.14402023607519
2024-04-03,90.65250759063981,99.17134454611771,78.70341015802236,68.9014551713318
2024-04-04,88.34913813794199,100.3275045577664,79.9999440501582,67.4031210032426
2024-04-05,89.13987526084671,98.32789835037212,80.61635083030174,66.98577672968261
2024-04-08,88.62376986015387,98.36346996835836,80.75978244937575,67.41753012107836
2024-04-09,89.61952030083438,94.11004980121633,80.87253213110209,66.29030287741845
2024-04-10,88.76565572019248,96.47103149821267,80.84828365803827,66.2560774027222
2024-04-11,89.28819259301443,96.08726682506547,82.64292058929249,64.88709254304156
2024-04-12,91.01694932028764,96.56663820009727,85.87897578784882,64.37999458039845
2024-04-15,90.754479766021,102.08389778207952,84.37191902070667,64.20417066574828
2024-04-16,90.25500816137986,103.77743104877023,85.3975361478252,63.93040397202944
2024-04-17,89.29273765128734,103.2065691079304,84.54941976096315,64.78837346576427
2024-04-18,90.37199447812692,103.0195060118714,86.02941440309118,64.40092515061183
2024-04-19,90.85004373355707,104.39634439323851,84.98329619568368,63.25561728460168
2024-04-22,89.94306291736731,104.5268241087332,84.66038675500697,63.4459847847348
2024-04-23,90.88709392597077,105.22164137297966,84.6363121364015,64.514484014774
2024-04-24,91.22843318552584,106.98213767572786,84.75901871777208,64.1083004741806
2024-04-25,94.98573522799894,105.53481644991768,85.3680523706562,64.13708735297652
2024-04-26,92.71359171533256,106.53898587044249,85.61572056478332,63.952388015005326
2024-04-29,93.09332920010124,107.23947303398515,85.57446468286324,64.19763297967772
2024-04-30,93.1759043348129,106.20686948436864,85.90115814636235,67.0614044084395
2024-05-01,92.75232805906856,106.11663840583876,86.35858615743683,66.90891554946941
2024-05-02,96.44461645717703,105.1275191640257,86.85468074716174,67.35026268958141
2024-05-03,94.44947393795285,105.80886763453357,89.08578484506728,67.47558208861918
2024-05-06,91.93152449219319,106.4250686507761,87.53291462367963,65.117910632281
2024-05-07,92.11153644111009,109.19832537812535,88.94379735849036,66.25463244981478
2024-05-08,92.71035715635183,109.52265149370537,88.99316009971233,65.62825334038021
2024-05-09,91.64847778809153,110.42737893480705,84.01153861751813,64.86771387731625
2024-05-10,93.16215039690192,114.05561174693277,83.57341990469082,65.33005392964628
2024-05-13,95.16377934516495,114.3804460835884,81.82890505563948,65.43821658482722
2024-05-14,93.91345780824376,115.05903584285595,80.75496667270843,64.61256735736166
2024-05-15,93.39153271608424,114.99224049352938,82.07565255170775,63.7261960427726
2024-05-16,97.31333730625505,114.64677811087465,81.68765012726277,65.36314882847134
2024-05-17,96.49140328432317,115.16100954593075,81.18822141898282,65.30041507544526
2024-05-20,96.99090724331182,115.81733630185865,79.90591841817609,65.89877410696766
2024-05-21,98.02163501182145,115.12573543072355,78.01402044849854,66.39219654451468
2024-05-22,98.7601593003928,114.73390527428049,75.77213113738446,66.12168953757981
2024-05-23,95.63653644552681,115.40577325276735,74.18431223416117,66.24875475569199
2024-05-24,95.70651551052586,114.00828775107736,73.43429117729448,66.39632669157753
2024-05-27,96.11636163267754,112.1250447938734,73.7138292771678,63.696716266991174
2024-05-28,96.10284528469163,111.4942597480792,73.90803256455281,63.12290300344608
2024-05-29,96.06643415635003,110.28245546353095,72.67805431211876,63.870364287072526
2024-05-30,93.22912210515928,111.91719899602437,70.12921039664728,65.05327256018808
2024-05-31,91.32456979412473,109.12046597959713,69.1421214964844,65.82450491100661
2024-06-03,91.33461232954086,107.9079444789487,70.44466388707367,67.23376829526998
2024-06-04,90.07463959264356,108.06735288893479,72.27096934662741,67.00771590541243
2024-06-05,89.71950670235125,107.94958033488462,73.71235144077035,66.32925167889246
2024-06-06,89.51523206642963,104.27876075753318,73.96369305731848,65.30285534769178
2024-06-07,87.48375315241684,105.68906481159415,71.72679816158609,65.32227725473606
2024-06-10,88.21083880640722,106.85388342147495,71.81964841933022,64.4098917290406
2024-06-11,89.92541521061068,108.52973553108424,71.6718084358503,63.468786432308036
2024-06-12,89.7437861017918,107.30851261751559,71.26486993294057,63.37502421404584
2024-06-13,90.28460512330892,108.58179681489088,70.623256139715,64.5186592904144
2024-06-14,88.39416042912025,108.40959418918497,71.4531661211062,64.308935568146
2024-06-17,88.57490443176881,109.05304635173356,72.51355809061624,64.97367993198142
2024-06-18,91.49433316162107,108.65962327356497,73.31198016968733,65.14825128035025
2024-06-19,92.46803662516902,107.24716128799602,73.84415975170981,65.06816825706181
2024-06-20,92.85362379962311,105.76092454954068,73.9222086479386,67.8821095321672
2024-06-21,91.63519865186029,106.82256396049819,73.74874522823698,66.6158234716104
2024-06-24,92.36025008959123,109.45362696843999,74.52694958057056,65.76648308958812
2024-06-25,90.71100235090927,108.57036077229168,74.94739409558204,66.70564063081127
2024-06-26,90.79424092699318,109.26814136799057,74.27424364080052,65.4593948589305
2024-06-27,91.33333488586676,111.773821079553,73.72638641262505,65.24485602794061
2024-06-28,92.90550880754871,112.62168916802524,73.60298012628567,65.24852945128491
2024-07-01,92.44018052745137,110.31233045117601,72.02719439471225,65.61759290948861
2024-07-02,91.55276467142933,111.5059161021738,71.53947529265758,64.99908992483529
2024-07-03,90.31384358895667,113.04977667686522,68.20822838707275,64.09575276015795
2024-07-04,88.1086654220216,111.24249592091104,68.72402508805516,64.62992329443819
2024-07-05,88.53887255177506,111.40792867349796,69.3168305833679,64.8647508111431
2024-07-08,89.33515389940223,113.28752013920761,69.55149827743168,65.12703615989705
2024-07-09,89.4353851788168,116.39173571179265,67.56847532905563,65.36666093286098
2024-07-10,88.01448223917807,118.63992956981177,67.44768450045564,64.90635866405499
2024-07-11,89.18408303548885,119.70242023309913,67.40887819579214,65.1827912376567
2024-07-12,88.21305800058803,120.29617288471637,66.73350795716775,63.79126367046485
2024-07-15,87.51624813113351,118.1195735951545,68.67778209455031,65.32224622877402
2024-07-16,85.71639848337631,116.90474004930769,68.2813039091883,65.50667938989204
2024-07-17,84.83863798585689,117.46687671766318,67.76158824504442,65.00884411835189
2024-07-18,84.96178158269242,118.44932057255808,67.54749010131682,65.68154188707119
2024-07-19,83.0495559283811,118.06296101796931,67.75088971454706,65.38794180594788
2024-07-22,82.96364927864187,118.59709762385665,69.5774700675285,66.09070467753494
2024-07-23,82.59761306634982,116.82606338306314,70.2153988478793,65.48834717169545
2024-07-24,81.58640850430028,117.22144804812243,69.06438287829289,64.54587389474995
2024-07-25,82.2224654834369,116.7492798741455,70.63566870910886,63.56727187258946
2024-07-26,80.85367425303266,111.10065106044165,68.71917940596636,63.992216043053254
2024-07-29,80.30270047160059,107.42413822643427,67.86191050460009,63.24860498529598
2024-07-30,80.01041558202748,107.69469417809616,67.39761405585475,63.25623826822486
2024-07-31,77.07301556670875,106.55607484095277,68.24427186434806,64.10204908752561
2024-08-01,78.52188148914803,105.64620381665198,68.21494619892107,64.0546041182543
2024-08-02,81.08799035416385,105.67188642099138,67.73645797595405,64.58186065293312
2024-08-05,79.76098692324538,104.31220070814844,67.91555953023534,64.07582716737006
2024-08-06,79.55679165226786,104.81076361289992,66.2047382609439,63.27524224632908
2024-08-07,78.70717306070777,104.24831453261334,65.78897410162048,62.31136500914033
2024-08-08,79.54779511786228,106.49032188952702,66.37716027847907,62.58097588106308
2024-08-09,81.25435453224777,108.01263846134684,66.38136379801597,60.235173457593305
2024-08-12,79.9120527298699,107.79016417821516,66.05621011561507,59.697991717629186
2024-08-13,79.88720723362468,107.92890034640111,64.1598256512355,59.53382686597212
2024-08-14,79.93421206594779,108.64102374515187,64.39439419496323,60.01463494735684
2024-08-15,81.42136455656448,108.86364625470999,64.32876629916842,59.830559387031556
2024-08-16,84.1322706796901,104.39714986961339,64.03373504151298,59.901807746946325
2024-08-19,84.10108130801166,103.93447545679042,64.10592952279183,60.99373316316793
2024-08-20,84.87487983548664,104.6604326039501,65.9300716430636,59.74187553673382
2024-08-21,84.90207764470111,103.93760523169648,65.57136598583946,58.986568673741736
2024-08-22,86.19158335319432,104.99929969950084,65.28635664261105,60.09482214451018
2024-08-23,86.06164269658684,106.78306574270702,65.56454386265632,59.94509447648243
2024-08-26,90.39463972747784,109.75411367894704,65.35337548358018,59.066366937397596
2024-08-27,90.67005302542242,110.99890056935031,66.22814051148983,59.465579151761496
2024-08-28,90.57671532615763,111.86333145598624,65.17718301152568,59.12315908780157
2024-08-29,87.13090496650709,112.09424417108976,65.15567081727609,58.73409657684635
2024-08-30,87.99608714871646,111.13435737029589,65.71203651069932,59.08439536740562
2024-09-02,88.3215608462803,110.7603567738729,66.83574763100461,59.27576905909254
2024-09-03,88.23333588929805,111.16172305203884,68.01743381539109,58.042026721204344
2024-09-04,88.48360128517639,112.05727681188708,67.4798848485326,58.46709114466581
2024-09-05,88.410842110071,110.06809665443735,67.67929560174,58.97098291072045
2024-09-06,88.0398664853536,106.38859489411914,66.63073954224602,58.714708866162255
2024-09-09,87.6418645664523,105.44801880322356,67.73084056719789,57.99665680520082
2024-09-10,88.17465247216971,105.06141161200372,69.26637260286523,59.774957549707416
2024-09-11,88.04495892185807,101.93217782852552,69.32411188096711,59.473676557644694
2024-09-12,87.69257144627657,101.14151736115164,69.44800819451234,57.84952859488427
2024-09-13,87.73825180574688,101.0854200577092,69.0848810533207,58.008099162941896
